variant_name,model_family,true_distance_m,count,mae,mean_relative_error,mean_signed_error,within_10m_rate
depth_repeated_8_with_geometry,xgb,10.0,19,10.220363315783048,1.0220363315783048,10.220363315783048,0.3157894736842105
depth_repeated_8_with_geometry,xgb,15.0,44,14.57711072401567,0.9718073816010446,14.57711072401567,0.11363636363636363
depth_repeated_8_with_geometry,xgb,20.0,46,18.634283438972805,0.9317141719486403,18.634283438972805,0.043478260869565216
depth_repeated_8_with_geometry,xgb,25.0,42,20.125244049798873,0.805009761991955,20.125244049798873,0.047619047619047616
depth_repeated_8_with_geometry,xgb,30.0,35,26.753142874581474,0.8917714291527158,26.753142874581474,0.0
depth_repeated_8_with_geometry,xgb,35.0,47,29.89952850341797,0.854272242954799,29.89952850341797,0.14893617021276595
depth_repeated_8_with_geometry,xgb,4.0,18,15.615950796339247,3.9039876990848117,15.615950796339247,0.0
depth_repeated_8_with_geometry,xgb,40.0,37,32.31803863112991,0.8079509657782478,32.31803863112991,0.16216216216216217
depth_repeated_8_with_geometry,xgb,45.0,39,42.700523083026596,0.9489005129561465,42.700523083026596,0.05128205128205128
depth_repeated_8_with_geometry,xgb,5.0,6,18.271610895792644,3.654322179158529,18.271610895792644,0.0
depth_repeated_8_with_geometry,xgb,50.0,42,35.54116358075823,0.7108232716151646,35.54116358075823,0.0
depth_repeated_8_with_geometry,xgb,55.0,20,18.47628574371338,0.335932468067516,18.47628574371338,0.1
depth_repeated_8_with_geometry,xgb,60.0,13,10.45773462148813,0.17429557702480217,10.45773462148813,0.5384615384615384
depth_repeated_8_with_geometry,xgb,65.0,19,24.758265846653988,0.3808963976408306,24.758265846653988,0.2631578947368421
depth_repeated_8_with_geometry,xgb,70.0,12,39.541111628214516,0.5648730232602075,39.541111628214516,0.08333333333333333
depth_repeated_8_with_geometry,xgb,75.0,24,39.15295950571696,0.522039460076226,39.15295950571696,0.0
depth_repeated_8_with_geometry,xgb,9.0,26,13.047994907085712,1.4497772118984122,13.047994907085712,0.0
