model_name,split_name,grouping,weather,time_of_day,distance_range,count,mean_true_distance_m,std_true_distance_m,mean_prediction_m,mae,mean_relative_error
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.13762208320175,37.13762208320174,1.224992313695245
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.87102274980474,51.12897725019528,0.3858834556599502
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.64551201903635,12.79691092730389,0.14518044396274504
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.50435445519494,38.50435445519496,1.250039929974737
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,77.0369889274239,52.9630110725761,0.4016579476462536
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.62833769701389,13.099629511662334,0.14880241168727193
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.13119608056941,37.1311960805694,1.2192052790631016
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,79.75993713659709,50.240062863402905,0.3783696069308253
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,75.56244447797278,15.85979850730303,0.1815560125330997
full_image__bbox_midpoint__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.51078045782728,38.510780457827295,1.2558269646068803
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.77213625215931,31.52574004191453,0.6283605957576621
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,75.38125379943084,34.2083893926289,0.7417891572744759
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,74.75808380959394,33.49172224902051,0.7210445645892581
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,78.3953062419962,32.24240718552292,0.6491051884428797
full_image__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,78.63118959141404,51.368810408585965,0.387347300326337
full_image__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.76673726478815,10.77810860747605,0.12141311451969836
full_image__bbox_midpoint__object_minus_ring,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,73.59196449522923,39.43718219031971,1.3146408318270049
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,78.60838600597326,51.39161399402675,0.38745544956862865
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,78.94314734250688,10.616537720732445,0.11966689822113137
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,76.33357752759285,36.33357752759288,1.179858641500307
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.65399317685483,51.34600682314518,0.38723915108404544
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,78.59032718706942,10.939679494219655,0.12315933081826533
full_image__bbox_midpoint__object_minus_ring,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,70.85035146286559,42.54078685304654,1.4494230221537023
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,78.65720619456654,51.34279380543345,0.38715776469262936
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,78.73609962164983,10.809779994053144,0.12164457704311671
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,69.23619772896568,40.92663311914664,1.4008966345641487
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,78.60517298826154,51.394827011738464,0.3875368359600447
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.79737490792648,10.746437220898958,0.12118165199627999
full_image__bbox_midpoint__object_minus_ring,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,77.94773126149276,37.94773126149277,1.2283850290898606
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,77.94546210413152,32.09315355883165,0.6526107566942155
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,73.28489255660084,35.84029267930804,0.8243773841358419
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,72.92910199604624,35.44888189879194,0.8149000110740904
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,78.3012526646861,32.48456433934774,0.6620881297559671
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,78.1652785290129,51.83472147098711,0.39111768370450134
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,78.51278256516126,10.863883964732013,0.12209961452182548
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,71.76703242334209,41.72819543138975,1.4400354671559077
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,78.16001587042315,51.839984129576834,0.3911405485793613
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,78.59793228070308,10.781030450438205,0.12122246675094775
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.29475370309929,37.294753703099275,1.234603513517742
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.17054118760261,51.829458812397384,0.39109481882964126
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,78.42763284961944,10.94673747902582,0.12297676229270321
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,66.2393111435849,46.1616371596802,1.6454674207940734
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,78.18938940551935,51.810610594480636,0.3909173261790826
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,78.46917736401178,10.909693660408735,0.12253913845066179
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,65.34086925598999,45.26319527208527,1.623178320109838
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,78.14116765250641,51.85883234749358,0.39131804122992003
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,78.55638776631073,10.818074269055291,0.12166009059298918
full_image__bbox_midpoint__object_minus_ring_normalized,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.19319559069422,38.1931955906942,1.2568926142019774
full_image__inner50_median__object_depth,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.80053783478893,33.88825023305034,0.6720224876975558
full_image__inner50_median__object_depth,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.25856904038096,33.02577596159579,0.6732538616656872
full_image__inner50_median__object_depth,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.48626453862055,32.861158286748235,0.6612540329527504
full_image__inner50_median__object_depth,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.57284233654933,34.052867907897905,0.6840223164104925
full_image__inner50_median__object_depth,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,77.51929346797452,52.48070653202547,0.3969292515378167
full_image__inner50_median__object_depth,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.89896456321736,13.46028374439354,0.15245079245788654
full_image__inner50_median__object_depth,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,78.04018051884525,38.04018051884525,1.2542134343468925
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,76.98439754118277,53.01560245881723,0.40116374883469863
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.85858794935542,15.098321455913865,0.17131356324561897
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.4437819192994,37.4437819192994,1.2351048705768195
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.05418939476628,51.94581060523371,0.39269475424093486
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.93934117707931,11.822246032873213,0.1335880216701541
full_image__inner50_median__object_depth,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.6365791183911,38.636579118391104,1.2733219981169654
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,77.11917505195547,52.880824948044534,0.40078636053161104
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.76176947731275,12.065213299629,0.13563497669325297
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.48611427966584,37.48611427966585,1.2380298814130322
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,77.91941188399359,52.0805881160064,0.3930721425440224
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,76.03615964912198,14.855354189158078,0.1692666082225201
full_image__inner50_median__object_depth,leave_one_out,time_of_day__distance_range,,8PM,near,20,40.0,14.142135623730951,78.59424675802465,38.59424675802465,1.2703969872807526
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,clear_sky,,,48,77.5,38.37859646556485,76.8976471618973,33.89184251827259,0.6731408449514347
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather,light_rain,,,48,77.5,38.37859646556485,78.22688197977173,33.09112273258793,0.666209592036462
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,10AM,,48,77.5,38.37859646556485,77.27938550892436,33.07957258340367,0.6591516167672089
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day,,8PM,,48,77.5,38.37859646556485,77.84514363274468,33.90339266745684,0.6801988202206878
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,far,24,130.0,14.719601443879744,78.23759894896021,51.762401051039795,0.39121685490336305
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,mid,32,85.0,11.180339887498949,76.59525661959273,14.239309206820268,0.16208352479182958
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,distance_range,,,near,40,40.0,14.142135623730951,77.93067030495254,37.930670304952535,1.2428235916099943
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,far,12,130.0,14.719601443879744,77.78874823023322,52.21125176976676,0.39513610664673965
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,mid,16,85.0,11.180339887498949,75.61042282211298,15.776131236588686,0.18027182379277845
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,clear_sky,,near,20,40.0,14.142135623730951,77.39276599272321,37.3927659927232,1.2342389048611766
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,far,12,130.0,14.719601443879744,78.6864496676872,51.313550332312815,0.38729760315998657
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,mid,16,85.0,11.180339887498949,77.58009041707248,12.70248717705185,0.14389522579088068
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,weather__distance_range,light_rain,,near,20,40.0,14.142135623730951,78.46857461718186,38.46857461718186,1.251408278358812
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,far,12,130.0,14.719601443879744,76.96382946624412,53.036170533755865,0.4021100096307013
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,mid,16,85.0,11.180339887498949,77.56050958679103,12.90681500959516,0.1461926487064201
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,10AM,near,20,40.0,14.142135623730951,77.24381987223917,37.243819872239165,1.2237437554977444
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,far,12,130.0,14.719601443879744,79.51136843167629,50.48863156832372,0.38032370017602485
full_image__inner50_median__object_depth_percentile_5_95,leave_one_out,time_of_day__distance_range,,8PM,mid,16,85.0,11.180339887498949,75.63000365239444,15.571803404045376,0.17797440087723904
